id,qno,chapter,questionType,stem,optionA,optionB,optionC,optionD,optionE,correctAnswer,analysis,difficulty,source,isActive
q_02171,136,补充题库,single,报表定制中，（）不是可以勾选的统计字段。,断面,送电类别,交易名称,交易执行情况,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02172,137,补充题库,single,交易组织信息中，（）不是公开信息。,交易公告,交易过程,交易结果,交易执行,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02173,138,补充题库,single,年度交易执行情况信息应在次年（）内披露。,5 个工作日,10 个工作日,15 个工作日,20 个工作日,,A,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02174,139,补充题库,single,市场成员通过交易中心技术支持系统披露信息时，（）不是披露的内容。,市场日历,交易公告,市场交易情况,市场成员的交易结算明细,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02175,140,补充题库,single,交易结果信息查询中，（）不是查询条件。,交易品种名称,交易序列名称,企业名称,交易执行情况,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02176,141,补充题库,single,中长期交易结果汇总的原则中，（）不是准确性原则的内容。,数据来源验证,数据校验,数据规范,数据格式规范,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02177,142,补充题库,single,电力中长期交易结果披露的主要目的是（）。,保护市场主体的商业秘密,促进市场透明度和公平竞争,增加交易复杂性,限制市场参与,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02178,143,补充题库,single,市场主体对交易结果有异议的，应在交易结果发布后（）内提出。,1 个工作日,个工作日,3 个工作日,5 个工作日,,A,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02179,144,补充题库,single,中长期交易申报及成交情况的披露范围是（）。,公众,公开,特定市场成员,仅限内部,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02180,145,补充题库,single,市场运营机构在披露交易结果时，需要提供（）。,成交电量和均价,成交电量和均价的分电源类型,成交电量和均价的分电源类型及市场供需分析,成交电量和均价的分电源类型及市场供需分析、市场干预情况,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02181,146,补充题库,single,中长期交易申报及成交情况应在（）披露。,交易组织前,交易出清后及时,交易执行后,每月月初,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02182,147,补充题库,single,根据《电力市场信息披露基本规则》，负责披露中长期交易申报及成交情况的主 体是（）。,发电企业,售电公司,电力交易机构,电网企业,,C,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02183,149,补充题库,single,关于国内外典型电力现货市场交易时序划分描述正确的是（）。,美国 PJM 电力市场仅开展实时现货交易,美国 CAISO 电力市场包括日前和日内市场,欧洲统一电力市场包括日前、日内和实时市场,美国 ERCOT 电力市场包括日前和实时市场,,C,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02184,150,补充题库,single,关于日前市场的典型定义，以下描述正确的是（）。,针对未来 48 个小时的电力交易,往往在电能量交割前 2 天开展,只有电能量市场开展日前交易,目前我国多以 15 分钟为一个交易时段，将全天划分为 96 个时段,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02185,151,补充题库,single,关于日前市场的交割方式，以下描述正确的是（）。,可金融交割或者实物交割,仅可金融交割,仅可实物交割,可同时金融交割与实物交割,,A,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02186,152,补充题库,single,当前我国山西、山东、广东等电力现货市场的日前市场交易时序描述正确的是（）。,在中长期市场之前,介于中长期市场和实时市场间,在日内市场之后,介于日内市场和实时市场间,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02187,153,补充题库,single,欧洲统一电力市场中日前市场的市场运行机构主要是（）。,电力调度机构,独立系统运行商 ISO,期货交易所,电力交易机构,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02188,154,补充题库,single,关于日内市场的描述错误的是（）。,交易时序介于日前市场和实时市场之间,多采用全电量集中优化出清,我国多以 15 分钟为一个交易时段,常见于欧洲统一电力市场,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02189,155,补充题库,single,关于实时市场的描述正确的是（）。,与实时平衡市场没有差异,适用于分散式电力市场,多采用“全电量优化”方式,大部分电力市场中都没有实时市场,,C,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02190,156,补充题库,single,关于实时平衡市场的描述正确的是（）。,适用于集中式电力市场,多采用“全电量优化”方式,大部分美国电力市场都有实时平衡市场,主要出现于欧洲统一电力市场,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02191,157,补充题库,single,（）不属于电力现货市场与一般商品市场的差异性。,电能难以大规模存储,电力系统运行需满足物理定律,电力传播速度为光速,电力无法买卖,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02192,158,补充题库,single,电力现货市场在电力市场体系中的定位与作用是（）。,核心与难点所在,没有任何作用,可有可无,不重要的组成部分之一,,A,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02193,159,补充题库,single,关于电力现货市场与电力辅助服务市场的关系，描述正确的是（）。,相互独立，没有关系,参与主体完全不同,不可能联合运行,相互制约、相互依存,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02194,160,补充题库,single,关于电力现货市场与电力系统安全稳定运行的关系，描述正确的是（）。,市场结果可以影响安全稳定运行,安全运行是市场交易组织的前提条件,两者不存在关联关系,市场结果与安全运行相互独立,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02195,161,补充题库,single,建设电力现货市场的核心任务是（）。,保障电力系统安全,改变电网调度运行方式,建立市场化竞争机制,引入用户侧参与市场,,C,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02196,162,补充题库,single,关于三公调度、经济调度和电力现货市场，以下说法正确的是（）。,三公调度可以取代电力现货市场,经济调度就是电力市场,电力市场的建立改变了电网调度运行方式,长期来看，电力市场会转变为经济调度,,C,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02197,163,补充题库,single,（）不属于完备电力现货市场应具备的基本条件。,众多的发电侧竞争主体,相对集中的用户侧买方主体,公平的交易机制,高效的信息披露,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02198,164,补充题库,single,以下哪些不建议作为国家现货市场政策信息收集渠道（）。,政府官网信息披露模块,经营主体解读,电力交易平台,官方新闻媒介,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02199,165,补充题库,single,以下哪些不属于电力现货交易规则信息（）。,准入退出规则,信息披露规则,市场结算规则,售电公司管理办法,,D,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02200,166,补充题库,single,作为一名电力交易员，可以从（）全面、准确、及时的收集《电力现货市场基本 规则（试行）》相关信息。,政府官网信息披露模块,抖音,学术期刊,经营主体解读,,A,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02201,167,补充题库,single,以下哪些属于电力系统运行信息（）。,重要线路与变压器平均潮流、必开必停机组名单及总容量、中长期交易申报及成交情况,现货、辅助服务市场申报出清信息、关键断面输电通道可用容量、非市场机组实际出力 曲线,机组状态、实际负荷、系统备用信息,机组状态、实际负荷、约束松弛惩罚因子,,C,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02202,168,补充题库,single,作为一名电力交易员，可以从（）收集省间现货运行信息,政府官网信息披露模块,北京电力交易平台,广东电力交易平台,微信公众号,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02203,169,补充题库,single,以下哪些属于电力现货市场运行信息（）。,月度发用电负荷总体情况、必开必停机组名单及总容量、中长期交易申报及成交情况,约束松弛惩罚因子、系统负荷预测、省间联络线输电曲线预测,发输变电设备投产、检修、退役计划、发输变电设备检修计划执行情况、系统备用信息,发输变电设备投产、检修、退役计划、发输变电设备检修计划执行情况、约束松弛惩罚 因子,,B,暂无解析,未设置,更新-电力交易员题库.pdf,true
q_02204,170,补充题库,single,以下哪些不属于省间现货市场收集的运行信息（）,实时出清限价,日内出清限价,日前出清限价,日前市场出清平均电价,,A,暂无解析,未设置,更新-电力交易员题库.pdf,true
